role	revision	category	path	mode	git_object	sha256_raw_blob	size_bytes
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	flake.nix	100644	bb02c8e52f9ad78e2b66eda8091e5c9356361798	a96dab876cc32b49eb478e8680fdc43c738a06310a1e5feba7b5d5a5c99ab3c4	7243
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/CMakeLists.txt	100644	57f5eebafd2fcf1141640abbead35693dd8916d7	2585a994119ec8991815d7ff588f5573007850cdc42a88d42b127001390ef826	21654
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/cmake/FindNCCL.cmake	100644	67511e2d56a6cf2e3bbcd000e6c7ad5d0535a2bd	496ad9fbb75ce307f8142ed2dc8fa1ea1baaaef70e51b8d0b153ebd191b650f8	964
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/cmake/GitVars.cmake	100644	1a4c24ebf6adeb1126e626f56de601621179353d	411507be4e991f2afc0007905a95bbf848176a282189d0e27d7df1d48974290d	717
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/cmake/common.cmake	100644	cb6638833204064c007ed8be32e5da22302c2522	438c57ef81c63b3b7b7a3078965ba081d53c3c2e9f9986c512e6f11b4937e816	2125
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/cmake/ggml-config.cmake.in	100644	91c9d5cd3434f595db418191e4d86f7bc9c2575c	68d6d3d46111b246beaf4429ab090a749bd7b9200ffc8ff1444e3309629859f4	6914
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/CMakeLists.txt	100644	88a5f5d618afa1cf1e2edefcf81040cae3d6c75d	fd7fcbfb61391fd5de8c02ae360039d693db843b1cd7c78522fab83b299ea2b4	19226
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-blas/CMakeLists.txt	100644	c27dc174c0041772d4950247ba374a7a0afe3e32	dc7028c2c7207e8c334fd61ea4556599a326710cd9b33050bace38833529df71	4168
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-cann/CMakeLists.txt	100755	aee5e7b06e51f5f9e36e31389798099d498d7f41	a61c05231e4ae8748c76febb4dfc214f856789caba5e0edd7d0c802bba3b172a	3476
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-cpu/CMakeLists.txt	100644	f3eccff7d72616e44bf4905c622dce4cd11d6aee	804e47a409c8465adb79877a27df62052944e9775e8c23fa4b9408fd9cb80c58	34490
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-cpu/cmake/FindSIMD.cmake	100644	5533668ec4ab18ff7261865e43be0100de65e5bf	c36807121bb1452dfb1ab39a7b366bd49f454c49b43b1df4b7c54f038c824d49	2651
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-cpu/cmake/FindSMTIME.cmake	100644	c8a4d4b4ec9335164617f3f35529d405371c9205	81fc6290d1b2fdc30746c222fe993cc7403942ca388f9db0c5885ef568929adb	2075
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-cuda/CMakeLists.txt	100644	0c15f71ffc272ea791996440f0b524aee4406f94	88a61be5c291fce276bdf71ddb2c9f9cdb10a89c6a93f7b5cedd6126d128e441	11726
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-hexagon/CMakeLists.txt	100644	b82bae0c1035ebe34d09bf9e6fb2bd37af2bbcd3	e02fefb32407bcaf3d3145c1bc911c5dac5d332d9788e01bfad2a7446db4de6b	5084
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-hexagon/htp/CMakeLists.txt	100644	31ba527623100a9ecba77ab4a44e420373d7a599	08f2e9e3e778a8cf329bd2af723fef0b9de0526e67efe87db62e346d6384238a	2115
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-hip/CMakeLists.txt	100644	3142310d8b005774b6f1fb4ce54a80435007638c	f1916ea50d7d309129978e20a77bb911b12367a5a3daed188e7fd0f5a1f8fe7d	5560
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-metal/CMakeLists.txt	100644	42054d841aa3580f2247e85376b1e66410fbfde5	e0caad0073256a0cf9f445eb440cf935c569de81fac1af2127b6af5786b1c80d	5739
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-musa/CMakeLists.txt	100644	cc53c812ce5f47a2b955d8cc9af4fdcb4e62bbd7	66600e820763f5b1a60b4ec3d4a30b0495fe7cf10c715780d499a9991b0468e3	4291
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-opencl/CMakeLists.txt	100644	82ce61d72c6df50d48f55de5c9051013bca7907f	9a2750e2c43dccc6ad85a0597ac4ab70c66adc60ca8b59d0837689b4a76afc87	5045
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-openvino/CMakeLists.txt	100644	175b585661d300e77f042f7333a83a9485528281	400734439c6386fdd0b2c5273dbc01bb95fe27c4b75db8b186a8adad7043d5ad	789
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-rpc/CMakeLists.txt	100644	40e11fead63a5f8ee04b5362897688a24b4deb07	a8ceaa0037d241fca3b9a274b144991a0930c352a70e8a4083379037c4b085df	1009
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-sycl/CMakeLists.txt	100644	180de92202d525cb57c43c6c4ca179043957b0fe	d66d5fcd36f89bb548d09a8e145634ce11dd48a238e21ff8de325e2466fdfade	8025
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-virtgpu/CMakeLists.txt	100644	e6b020beb5bfa5ba6a18ac2ea326b5e2daed9704	2c5ca62a55f452d9ea95ef3ba276abdfe40738d7beedcc845956a971125d7d2a	2706
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-virtgpu/backend/CMakeLists.txt	100644	0b49c403b9a00221361db6b7493013647be2f1bc	9b3ca0ffe5db26a210d43faa7c89879dddf47bf69ea1a1a9ef175b39d1324636	881
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-vulkan/CMakeLists.txt	100644	64b03688d304a8f34c85ab35571b7e4930372f2c	2ce37b6c7ed59b2ef4152cea646a35c09fbd5b2540f600f5e12f789aebdcca24	8963
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-vulkan/cmake/host-toolchain.cmake.in	100644	2d8a85696d374e68822f854d6e59247c90a934a8	1c333fc25586feb395aa6eecc1ffac4ff66fd79968a117904c1259b47ded25d4	597
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-vulkan/vulkan-shaders/CMakeLists.txt	100644	10a9ea21025f51ca0656debc093fecc4e66489ac	2446d703642b80e0ca2943cd7fddfb34b9f53c7078c2e1880b0c7682d794b687	1364
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-webgpu/CMakeLists.txt	100644	1503a1ef8ba6f05d7e5897028c1d2b080af889e2	dd99b4af03e2bb80464edcac3476c19464a149a608243b17286226c4791a4b99	2852
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-zdnn/CMakeLists.txt	100644	0a723ce4de28646f62c0cc06e66273d0092f381f	50e5b114c2268fb5df1f308a0953d6437991b98a5fe9b2998c8a448d4e9f9fc8	1227
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	ggml/src/ggml-zendnn/CMakeLists.txt	100644	f1e4f991fae3bdfc30abaadc364e0e3a013cc2bf	b5956b5bafde40552d73db58533e63556cf9247b47a2ccb65819e2641169ee95	3440
research-control	a5605a72768c6562241b248e268e33dc92787394	license-or-notice	gguf-py/LICENSE	100644	76f67efdc6470081b512a8db5bf2b1d4962d9c3c	ef78c7e6659e34c798194f0d344e807c722de70cbca1359ef54772661e11ca38	1072
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	gguf-py/pyproject.toml	100644	b2a36460ad883490e909aaa86dd74701a9286eb2	69d5430a01fb1cfa2ad166de224e2222003d314ae41415f102f1cfef9b8b6146	1289
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	pocs/CMakeLists.txt	100644	d49d14dee4351395d04745660bd970085cfe6aad	24a96d97492e28df1634866410394cf67043f60a0661140ee80dff37a9a73d45	216
research-control	a5605a72768c6562241b248e268e33dc92787394	cmake-input	pocs/vdot/CMakeLists.txt	100644	f3776268ab6941caf9d4abd48c4dd02863f98279	7aea4bb7bc71605f62c044ef5320cdbb3242a97fb057292b3cb1ef8a45d46c6b	399
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	pyproject.toml	100644	a39c4f010bb20c1bb243194ab47771d62843fcee	b9ad1777dbaa765922672bc5e888eb45fd6391d20449c7de6455a49204cac70a	1836
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements.txt	100644	9b35010e0386d6a68763b40e1156c2c5c886cf1d	c76650f5a0c919e0081fceaa39f6a78b513c2c5cb52b5bac184e7fad7e9e8c39	602
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-all.txt	100644	6c6bea9490b4b0c7b390ecaa2640cfbb69ae7131	449994b4859f6c734b7a7dce0573726a8113e607d9aa01a7f4c034b152c037c9	575
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-compare-llama-bench.txt	100644	d87e897e17199fc3ae494b91f643af5c15ab98b2	9df04bf6b7ec0c2c7c456d05a09481f646d7caf2e2954f6d862f1f2f83cbf471	53
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-convert_hf_to_gguf.txt	100644	122b4788d9199bf8015a2056d354b289b2ac7b8f	958ad0b45ea5c961c529ba86d0c2a07f3e8f1c6a1b7073de9d45a24bbba886f9	360
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-convert_hf_to_gguf_update.txt	100644	afe2747d448d4d896c78c52ec5f40560f09b09f9	04fb9a44096a91f6b6277acab2cea2ed465419c7eadf33d80f6ed6f6129ca7c5	43
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-convert_legacy_llama.txt	100644	18d39801066ca7c824f84f2c1dacd8508e2e513a	90ec54f376ff16ecb14e851673acd4317e0ba32ef93cf8c6642304812a98b1a2	101
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-convert_llama_ggml_to_gguf.txt	100644	afe2747d448d4d896c78c52ec5f40560f09b09f9	04fb9a44096a91f6b6277acab2cea2ed465419c7eadf33d80f6ed6f6129ca7c5	43
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-convert_lora_to_gguf.txt	100644	d091d564846bff78972a8502baa6a57c672b7abe	c7ea8e4c64f08759c2527702adb51eb70ca481928e58d0d05bbbbe9c83f71b8d	216
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-convert_modular.txt	100644	a8431823f2f5f788842fba079fbaa46cf769d0e4	97293c6016119e9512c8bf4ca98b8ca85d6e0acd39ef5936fcdca60ca0658ac4	41
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-gguf_editor_gui.txt	100644	fd253364e152146b416ea1ea96071deb56892d3b	fcce14ea34d20abacfef6f2808a69564bd9de7f022bc573fc48b20e3e8868519	42
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-pydantic.txt	100644	1738494edb47c9d44dd22320d59837871c7183eb	b3a9dde321f3a0aa4a5132b388c6cd490116ceebf33f6c88fde0f94aa44f699a	57
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-server-bench.txt	100644	ea5849fa104efc4ddd54d9fc8f844b76e950ec86	1f6cefddb24d47138d6b7569724b9d39b1e3e5e2a15aa927520ede8bc02520da	79
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-test-tokenizer-random.txt	100644	2785e71a257189652943630c23c9ae0abc92560b	8fd5516e7784f4c9eb68344b6822e92a2b5a3d12de2529d4401dfa11f10b4a7c	13
research-control	a5605a72768c6562241b248e268e33dc92787394	python-dependency-input	requirements/requirements-tool_bench.txt	100644	17d6b866c6b8a16d954657971562cb95f26bb278	4949f3a1c38e06ec1d2d5df18b9f2b9463758388825bbc217169e31f38974619	202
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/apple/validate-apps.sh	100755	f0475758c37ab29baac49ed2771334b183d722e0	8ced6e8720271f7b2354184b64e9d216e58ae8c1ee7b7f5667242da79479e548	156
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/apple/validate-ios.sh	100755	50800d84a0c1deb2cf008d78b5b1ac8e689bea30	0c5e04187df5d812d1fa56f45337ac4e1485ad5b9351d5284d1f1e8fd9e5437b	31780
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/apple/validate-macos.sh	100755	fa800ee682027605f3cf21b216bbc0e4aea7290e	9a4da4e6621150dd81fa06b280b7cb679fe176348119e0ae368a8c4ff49e4ce4	30256
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/apple/validate-tvos.sh	100755	b4da698749c5867193a39e32fecba75468271baa	5000a2453bdf4634eb173bc97de7b7079efc63338de81b275fd2c5f757c94927	31681
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/apple/validate-visionos.sh	100755	bbdec6602679cbaf419fcc29472cd69fe0f09ae7	22dd1c15380da935c35d59989f316f5d0c0332e863a232bd96b2ac042b5565bd	31770
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/bench-models.sh	100755	c241013040f64d6ff4d5a6157418a184ecaae6a9	ecd40f1705a07c8e9ba12232b7cec76e664d98fa9ca2771aa0018dbdeaedffdc	2207
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-gfx906.sh	100755	e2eee32ce7ad97c99ca150e1558b650fb925229b	edeb1d6f5fba839d9a989dc71eb9e163f8602f54ae69a4776d585a039b5cd371	334
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-info.sh	100755	fa9e7bacdb8cfb805ae4ad91f12791eb834e54c6	3e198b6731c4b2dccc035a579712ca756f453386b8ceec75db06961bcd7cde0a	717
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-rdna2.sh	100644	bec4a3210ad85a08599192c1bbbd89fb7af6dc36	c45d7183ce1d36908bc00819c7ee699d952b382fd66c9937ec464b8e208ae247	225
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-rdna3.sh	100644	800a4f2dfa2e79aa07dd17ae2b5a699d20dd4761	b47f1b0caff9a3fcbb09a60e6b0ffed78c6c1cc0026d9202c9df77decc628e55	225
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-rdna4.sh	100644	b4b6e9dcfbbf279e024f02420f1123ee972be202	df368e0c51ed2df7b5f08f92b5163eea19eb94c9e4e5f17cc95d1e620df9c77e	225
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-rocmfp4-rocm714-local.sh	100755	f3db187540c4786716a0bfc326f338aae9d81d52	7e26915296de1f5ba55a754a9169122ebb8ec6a2e2c0b5a88fe8134b403c12f3	8645
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-rocmfp4.sh	100644	b03cd5542b97d68f9cf2c573d0842b5fdd621d07	d88e5c0143639e2ec9a4a367f70062d25882d970798935ef874565810e982c31	3016
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-rocmfpx-agent-fixtures.sh	100755	ef695709e160abedc61d552703d16338fae6123d	69c882aac57ce08081209a908d918a6ee1d92f81878e41ea3e724ced0c4f4e84	2227
research-control	a5605a72768c6562241b248e268e33dc92787394	build-or-source-lock-input	scripts/build-strix-rocmfp4-mtp.sh	100755	edc0ef35bc4df01aed96e5182754c1f99bf90e46	717e9a17d160d1020f7be2e111d12c2955779eff5d94c371f50d4f1b98adafe0	2672
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-release-recipe-map.py	100644	9addff8a387590554a9780d0b70a566ab14cdbe3	aa87c380cc1aa7d1a75f51edb734d3835c842d5d6615e22c9416cda1abb24470	2690
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-requirements.sh	100755	da2357d76c7a660febb79f1024f14074825f7b7b	73b7e2262b384422ba9d7daef4b49a25eb931dc79f1453a3dfcb243c744c8101	4447
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp2-reference.sh	100755	9b72ad58eda009c9f103b7725a13e99f0b464a32	80de82a847014957b50cdf08274f1d2a312aecc468a0cb67489f1901782fc6ac	788
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-all-regression.sh	100755	c39d09e7c5018b49e8de379a96563e3a23b0e2fa	6939627dae14c35cc7d1ce03e77b84c885e745a779599d10296812ea1df03193	2279
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-deepseek-regression.sh	100755	252859f0bfb4ffe14dc7a203cb7d49301b1bb428	dafe897f0ce293da221a298f787a7fcb3cce8490412c4cd1d61bfb53c43b3b2d	2094
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-quant-regression.sh	100755	b8775206d2e254294da8d8683fdc7c811ece1e9b	ce6c5cead72bc9d6858e94dc46ba9dce82a5875250297a2a2acf245215e3b781	3770
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-qwen-mtp-regression.sh	100755	5b699cf23f122c36add73efb356cbebbbb922c19	53abb3aae67a378ca7e29c9246d7d7995d10e19361eb080924bd05bef46f7736	5205
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-qwen35-a3b-mtp-regression.sh	100755	c472bbdb52ff304a4bd3c006df0afb6c66679f64	c607e0059735a3ec95bc006ac0a4e9c2e611c02edbd742aa45f5636fba732831	832
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-rocm-cpy-regression.sh	100755	885a4c5bfd347d8b2eabfd4d70e047aefefaebd7	976afe3668121cb96a4f6129b208d2c6990f0cc8137b5668e26fe823aeea56f8	3099
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-rocm-fattn-regression.sh	100755	0c165562971e3a5501701c8ff040aa8603c0f331	642f73221e01356950b493720b57dde629f2ea84949710252e8fb97469056aa5	1964
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-rocm-runtime-regression.sh	100755	223b6420649e02d47435081df0d8c4a71efdc3a1	1f0870fb434ef7b513d317ff4e4926e07c30ef2fe884afaf45c06423a0610e6c	2243
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-vulkan-cpy-regression.sh	100755	9d159503064e0636a42f8f48eaa9c20a5165c4eb	eb96cc7dfde5d5427dec38f080ed22dc6aa9521ffcae94a531e94714bc14006e	3472
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfp4-vulkan-runtime-regression.sh	100755	08dabd5752379de3db5ab560195a548e8166acca	fa190de70fed7028f4f291c750f18767d3178fa0730125ace5c860745c2bfd35	2282
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-agent-json-grammar.sh	100755	16cc7974d4c9e742fb6c46c6fa8dda1ee9439dcb	19c35d4b48b787cad559d3025e9b757bdf2bc691558fd57a0f31948aa83b0974	2668
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-agent-json.sh	100755	91a5027b330a5ec654c45edbe6c43ab9db1f51e1	15f4c27c13e42de505b1c858e04cd0633b5ae4a8d19e3f7719a90864d1111720	3225
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-agentic-smoke.sh	100755	21af9a670fee2f71d9ea524b191205ade0c6084f	fbad89a26454dc92ac0af89f3ca94e1640b54111c4a4aa9266ce29c008e62190	6811
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-all.sh	100755	167d4b4de5905475555d60735a7941bd4f8c39eb	dfe880b3ab1f03272c37a77f3ff6a23648382f210f9b05e6a4b1351d1dd98936	988
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-eagle3-smoke.sh	100755	ed0f17923ebc820ad701a16364655d1731a1d49d	305096bcc4f44f37fbd72059abfe854916f5d05714029736aab512a0db73eaa7	2501
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-hermes-smoke.sh	100755	c6300855f5676766ef32461aaa6ac70c2ec22b7f	4570c7c80a58eec1827ba9473c82c43590aa3a7b944f5ddabf65652701d88926	2570
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-kv-cache-fp3.sh	100755	f78a86c33b53092a3e48c2159e3c9c155d8435b2	371e4ad4127afdf3c2841b7dac9a50f77c10a3fd9b6c83c8f2835eb6742788df	3586
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-long-context-smoke.sh	100755	60b3dd183a70f54a4fc3eb7172ccf11b7126d720	3a4ccb7948ec9ea04e484aa6f330784a5d15b14bd1231d6821c31ef0f3362dad	2600
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-minimax-smoke.sh	100755	f94d85202f0c3dfc4b8a8e98bdc885028abca4ff	f7b850f348f943f1e0e0a05619697e72e5a256350ed958d20280ff2c9d82ac63	1439
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-model-capabilities.sh	100755	57b68134997a5c37b3b5355b440f9064025dee55	f3d240f9a504ef6ba8dcb0805e5a5a96c545ce932740056fb3f6f0403044aa8a	3743
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-moe-routing.sh	100755	6291c234db8503e306268e64f194441bb522f806	a1f403f7367873785a21664d7478af3a460a6abc2fc8f464eca5cdcf3da8a169	2217
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-mtp-smoke.sh	100755	ee0e864ad54b7e5f738224d9bb411f7c506f20af	1c35f17daea75197b548d1d816d9f595df150caa90f5f6ba4bc3bbe20ebe3344	2913
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-openclaw-smoke.sh	100755	c69e674cf1034751d385efff67137a830baf346d	a91bf9f386aef580eafb6135154e952b91d939f344af98d0ce6fe29dc1b9ae89	2605
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-qwen-all.sh	100755	e1fa7c406f7e51dee81a8b05cf06c5b2e5dcebb9	c484c4f5924ee3ca77c9a2eb6d22e28a61facc1f09639f19aca3413e7f35df0e	755
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-qwen-bench.sh	100755	772bedb18edac0a8f954b9c9710b2d935c3e2d39	4a538c61d5aa6678d74416028549d0acdde2c3b936412304e864f5c614bced14	1227
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-qwen-coherency.sh	100755	68bc0f4ed42d124b845a04a553078ad4a4fba32c	fec886bb1b45bf11a0b4b5608a97ae06b09dc0e5944c8e3eda26125c44adcb6a	3573
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-qwen-large.sh	100755	0f2a3c76e5b794689c8fa4819911abf740af477a	26038a521d690e7e408cc008f47364f6df66f4d96a83ef9219afd7b83408c65f	2305
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-qwen-strict-json.sh	100755	e360a611b65cc990946d0e3e74918a11ec4d4e0e	7b67fd7eaf79a1f4fca125feaf9fe2c2889f172fb07b04b7e6cd1e0a50da0377	1722
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-ranked-policy.sh	100755	230c155ba98fff88173a7e9f30ccdb8b946fb9b7	9ac3cedfa3bd5f2b6ade55707561cb7ba73c3c72e181caf24e2369dda81a50c9	1585
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-reference.sh	100755	0f4856a1cd0a4eb748cc96e8f73dce586e1a2109	b7e2e3c9d4aa3716be8cb9e6d005a18f7c69b8c34a648893d96cb8a34e3f10c7	519
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-spec-decode-all.sh	100755	a3915a582e59df881250a12c8792a5479ae102b8	5dc346578f97491eb9fd3ac30aa4927c15ef4aeace14b767b13c2e80f2e6b0d5	1594
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-speculative-smoke.sh	100755	dc3592fa293a54c3bf7b0cde5511b455dc363406	cec174aad7ae6e55eb7b860289490ac35e5e7138f8b994ee1d96ae5bc9df1792	2828
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-summary.sh	100755	11c6c2ca923957b4cc8781caab4a6122c57b1f32	969765ceaebbef8a261b25085d58c63580391a7982b0dd97c07fade874f668f8	3359
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-rocmfpx-tool-calling.sh	100755	6fc0f21b7ca33b9c2fd9a8776d41a82f879c0579	9975fe866241091ab286b31062a03f09cfebeec23d442b5fe3919b6aa83a91b0	2775
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/check-step37-mtp-gguf-metadata.sh	100755	344b6ab2a18b2d823941f77f5613706cf91d72e3	aae82861b41d22afb6df2daa9ba7cb98bdbe0a3e7204f075035862f73223d6a5	2047
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/compare-commits.sh	100755	1802d6e5ef9f0d72ca8ac51b32217c34379f8b4f	a1048b31e74bf7b60a537fef6ec4a02d6855c59849c0e75dbe55f1a8a08d4388	1798
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/compare-llama-bench.py	100755	5a6cc7dbb134160b1165d9405a1fa290100a7ca8	f556c71666b8097c7c95c45b66af4adecee91e9f81a74baa8111d51dbefa9420	46201
research-control	a5605a72768c6562241b248e268e33dc92787394	runtime-build-orchestration-input	scripts/compare-logprobs.py	100644	ac10085b788e80555a8fa0fb35389a311ae3d239	2c08992c8015cb38a901250cac4a6beb4f3c3db5c390efd2ddd3abd05208eb4a	9459
